id,peso,grasa,visibilidad,tipo,precio minorista maximo,id tienda unica,inaguracion,tamanho,ubicacion,tipo de tienda,ventas
DRZ24,7.535,Bajo,0.081914677,Bebidas Suaves,120.344,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3835.008
FDW56,7.68,Bajo,0.071010513,Frutas y Vegetales,190.9162,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5195.2374
FDG57,14.7,Bajo,0.072444983,Frutas y Vegetales,48.6034,OUT045,2002,,Sede 2,Supermercado Tipo1,194.4136
FDY14,10.3,Bajo,0.069981909,Diariamente,263.0226,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,6079.4198
FDS19,13.8,Regular,0.06457046,Frutas y Vegetales,76.2012,OUT017,2007,,Sede 2,Supermercado Tipo1,1669.8264
FDX01,10.1,Bajo,0.024159767,Enlatados,114.715,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,815.605
FDV32,7.785,Bajo,0.089210159,Frutas y Vegetales,64.251,OUT017,2007,,Sede 2,Supermercado Tipo1,1328.271
DRI39,13.8,Bajo,0.097611115,Diariamente,54.893,OUT017,2007,,Sede 2,Supermercado Tipo1,679.116
NCU05,11.8,Bajo,0.058975504,Higiene,81.7618,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,966.7416
NCA29,10.5,Bajo,0.027430696,Productos de casa,171.1106,OUT017,2007,,Sede 2,Supermercado Tipo1,3593.3226
FDO10,,Regular,0,Snack,58.7588,OUT019,1985,Pequeño,Sede 1,Abarrotes,400.8116
DRL47,19.7,LF,0.038815341,Bebidas Fuertes,124.2362,OUT045,2002,,Sede 2,Supermercado Tipo1,1887.543
FDA50,,Bajo,0.152632413,Diariamente,98.441,OUT019,1985,Pequeño,Sede 1,Abarrotes,96.541
FDU23,,LF,0.021618297,Panes,167.1184,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2476.776
FDR27,15.1,Regular,0.096491904,Carne,134.4942,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1854.9188
DRH36,16.2,Bajo,0.033568871,Bebidas Suaves,74.9696,OUT017,2007,,Sede 2,Supermercado Tipo1,2162.5184
FDZ51,11.3,Regular,0.054507422,Carne,96.3094,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,666.4658
FDQ40,,Regular,0.063079544,Congelados,175.7712,OUT019,1985,Pequeño,Sede 1,Abarrotes,351.5424
FDB17,,Bajo,0.064208126,Congelados,180.1976,OUT019,1985,Pequeño,Sede 1,Abarrotes,181.0976
FDQ16,19.7,Bajo,0.041974489,Congelados,108.6912,OUT017,2007,,Sede 2,Supermercado Tipo1,2183.824
FDG09,20.6,Regular,0.048207431,Frutas y Vegetales,188.0556,OUT017,2007,,Sede 2,Supermercado Tipo1,2065.3116
DRI59,9.5,Bajo,0.041065647,Bebidas Fuertes,223.5088,OUT017,2007,,Sede 2,Supermercado Tipo1,4697.8848
FDH47,13.5,Regular,0.128709014,Starchy Foods,96.1068,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1846.9292
FDA21,13.65,Bajo,0.03596071,Snack,186.3924,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1665.8316
NCO05,7.27,Bajo,0.046520703,Higiene,97.7384,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,591.2304
NCL31,,Bajo,0.210596485,Otros,144.747,OUT019,1985,Pequeño,Sede 1,Abarrotes,143.147
NCH42,6.86,Bajo,0.03674399,Productos de casa,231.201,OUT017,2007,,Sede 2,Supermercado Tipo1,6201.927
FDG57,14.7,Bajo,0.072238195,Frutas y Vegetales,47.5034,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,972.068
NCQ50,,Bajo,0.034141213,Productos de casa,211.9218,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3419.5488
FDK24,9.195,Bajo,0.101500374,Productos para hornear,45.2744,OUT045,2002,,Sede 2,Supermercado Tipo1,679.116
DRG39,14.15,Bajo,0.042246575,Diariamente,54.2982,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1104.5622
FDX46,12.3,Regular,0.058105769,Snack,60.4562,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1777.686
FDY01,11.8,Regular,0.170141787,Enlatados,116.7834,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2303.668
FDJ40,13.6,Regular,0.049579883,Congelados,110.0912,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1965.4416
FDS01,11.6,Bajo,0,Enlatados,178.2686,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1955.4546
FDJ09,15,Bajo,0.058725134,Snack,43.6744,OUT017,2007,,Sede 2,Supermercado Tipo1,407.4696
FDT49,7,Bajo,0,Enlatados,105.628,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1384.864
FDW50,13.1,Bajo,0.075695552,Diariamente,168.4158,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1504.0422
FDV39,11.3,Bajo,0.007321067,Carne,197.7426,OUT017,2007,,Sede 2,Supermercado Tipo1,2570.6538
FDY36,12.3,Bajo,0.009463757,Productos para hornear,73.838,OUT017,2007,,Sede 2,Supermercado Tipo1,1245.046
NCE18,10,Bajo,0.021407511,Productos de casa,248.175,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3495.45
FDB05,,Bajo,0.145669556,Congelados,247.2776,OUT019,1985,Pequeño,Sede 1,Abarrotes,743.0328
FDK14,6.98,Bajo,0.041273236,Enlatados,82.4934,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,982.7208
FDP10,19,Bajo,0.128090139,Snack,107.0622,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1376.2086
FDC45,17,Bajo,0.135707553,Frutas y Vegetales,172.5106,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2053.3272
FDS48,15.15,Bajo,0.027774002,Productos para hornear,152.3708,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3159.8868
FDX04,,Regular,0.07278643,Congelados,49.4376,OUT019,1985,Pequeño,Sede 1,Abarrotes,191.7504
FDQ20,,Bajo,0.029640604,Frutas y Vegetales,40.8138,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1543.3244
FDU13,8.355,Bajo,0.187939003,Enlatados,146.9418,OUT045,2002,,Sede 2,Supermercado Tipo1,1029.9926
NCR53,12.15,Bajo,0.14492016,Higiene,224.4404,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1800.3232
FDN49,17.25,Regular,0.125419157,Desayuno,40.048,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,399.48
FDR31,6.46,Regular,0.049121972,Frutas y Vegetales,144.6102,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2916.204
DRI03,,Bajo,0,Diariamente,175.3028,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3719.1588
FDL58,5.78,Regular,0.074149074,Snack,262.2568,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,5273.136
NCJ05,18.7,Bajo,0.04604992,Higiene,151.9682,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3354.3004
FDS10,19.2,Bajo,0.035384612,Snack,180.3318,OUT017,2007,,Sede 2,Supermercado Tipo1,3428.2042
FDK34,,Bajo,0.038340116,Snack,240.1564,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7150.692
FDW48,,Bajo,0,Productos para hornear,81.8618,OUT019,1985,Pequeño,Sede 1,Abarrotes,161.1236
FDE08,,Bajo,0.049080853,Frutas y Vegetales,147.7734,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4602.6754
NCH06,,Bajo,0.076183667,Productos de casa,245.646,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3695.19
FDV08,7.35,Bajo,0.028711412,Frutas y Vegetales,39.9454,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,377.5086
FDQ15,20.35,Regular,0,Carne,81.6276,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1787.0072
FDL56,,Bajo,0.12517151,Frutas y Vegetales,88.9198,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3139.9128
DRC12,17.85,Bajo,0.037826873,Bebidas Suaves,189.7188,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2285.0256
FDX49,4.615,Regular,0.101747034,Enlatados,231.33,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,4660.6
FDJ09,15,Bajo,0,Snack,47.2744,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,679.116
FDN23,,Regular,0.075142108,Panes,145.8444,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3773.7544
DRD01,12.1,Regular,0.061424738,Bebidas Suaves,56.7614,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1049.9666
FDS43,11.65,Bajo,0.040597054,Frutas y Vegetales,187.324,OUT045,2002,,Sede 2,Supermercado Tipo1,1864.24
FDY48,,Bajo,0.041556697,Productos para hornear,104.4332,OUT019,1985,Pequeño,Sede 1,Abarrotes,307.5996
FDU12,15.5,Regular,0.126791761,Productos para hornear,262.1568,OUT010,1998,,Sede 3,Abarrotes,527.3136
FDX33,9.195,Regular,0.117484834,Snack,158.5578,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2406.867
FDH45,15.1,Regular,0.106097275,Frutas y Vegetales,43.2796,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,123.8388
FDJ10,5.095,Regular,0.129395895,Snack,140.3838,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1826.2894
FDX32,15.1,Regular,0.100265027,Frutas y Vegetales,142.5786,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3323.0078
DRG51,12.1,Bajo,0.011557563,Diariamente,165.3526,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3453.5046
NCB31,6.235,Bajo,0.119157788,Productos de casa,263.791,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2103.928
FDW47,15,Bajo,0.077622622,Panes,121.8414,OUT010,1998,,Sede 3,Abarrotes,243.6828
FDT20,,Bajo,0.041194986,Frutas y Vegetales,39.1164,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1235.7248
FDI34,10.65,Regular,0.085135953,Snack,232.3668,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3685.8688
FDH56,9.8,Regular,0.106816919,Frutas y Vegetales,114.2492,OUT010,1998,,Sede 3,Abarrotes,463.3968
DRJ47,18.25,Bajo,0.04421348,Bebidas Fuertes,173.408,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1038.648
FDP04,,Bajo,0.013745883,Congelados,62.0168,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1534.0032
NCZ06,19.6,Bajo,0.094308058,Productos de casa,251.8698,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3551.3772
FDY37,17,Regular,0.026622757,Enlatados,144.247,OUT045,2002,,Sede 2,Supermercado Tipo1,3149.234
FDO46,9.6,Regular,0.014234595,Snack,190.2872,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,4727.18
FDI10,8.51,Regular,0.078526225,Snack,173.5422,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5000.8238
NCT42,5.88,Bajo,0.0249887,Productos de casa,150.3392,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,447.4176
FDE29,8.905,LF,0.143712172,Congelados,60.2878,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1151.1682
FDQ11,,Regular,0.067373081,Panes,258.8988,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3083.9856
FDS20,8.85,Bajo,0.053822086,Frutas y Vegetales,183.8292,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2554.0088
FDR26,20.7,Bajo,0.043011277,Diariamente,177.2028,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3364.9532
NCH43,,Bajo,0.123557061,Productos de casa,216.6192,OUT019,1985,Pequeño,Sede 1,Abarrotes,215.7192
FDO25,6.3,Bajo,0.127968205,Enlatados,209.627,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3984.813
FDB40,17.5,Regular,0.007570599,Diariamente,144.6102,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2187.153
FDB14,,Regular,0,Enlatados,92.312,OUT019,1985,Pequeño,Sede 1,Abarrotes,372.848
FDW23,5.765,Bajo,0.081996785,Productos para hornear,40.1164,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,540.6296
FDZ23,17.75,Regular,0.067777778,Productos para hornear,186.924,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3169.208
FDX35,5.035,Regular,0.080362549,Panes,229.0036,OUT017,2007,,Sede 2,Supermercado Tipo1,4326.3684
FDX24,8.355,Bajo,0.013929059,Productos para hornear,94.1462,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2221.1088
DRG15,6.13,Bajo,0.077169953,Diariamente,63.0536,OUT017,2007,,Sede 2,Supermercado Tipo1,1225.072
FDY60,10.5,Regular,0,Productos para hornear,143.3128,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1438.128
FDK02,12.5,Bajo,0.112681821,Enlatados,119.144,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3235.788
FDK24,,Bajo,0.10080442,Productos para hornear,45.4744,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1041.3112
NCA05,20.75,Bajo,0.02512588,Higiene,150.4734,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,890.8404
FDN33,,Regular,0.122519571,Snack,93.0436,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2363.59
FDA09,13.35,Regular,0.15021128,Snack,179.066,OUT017,2007,,Sede 2,Supermercado Tipo1,2696.49
FDK50,7.96,Bajo,0.028357839,Enlatados,163.2894,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4530.1032
NCE55,8.92,Bajo,0.130663423,Productos de casa,175.237,OUT017,2007,,Sede 2,Supermercado Tipo1,2117.244
FDG12,6.635,Regular,0.006335942,Productos para hornear,121.8098,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2048.6666
FDC37,15.5,Bajo,0.032845997,Productos para hornear,106.7938,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3215.814
DRG15,6.13,Bajo,0.076735903,Diariamente,62.4536,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1225.072
FDQ58,7.315,Bajo,0.01530184,Snack,154.434,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1378.206
FDQ51,16,Regular,0.029377239,Carne,46.1718,OUT010,1998,,Sede 3,Abarrotes,94.5436
FDR46,16.85,Bajo,0.233356571,Snack,146.576,OUT010,1998,,Sede 3,Abarrotes,439.428
FDC50,15.85,Bajo,0.137053947,Enlatados,94.4094,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1047.3034
FDJ09,15,Bajo,0,Snack,43.4744,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,543.2928
NCC18,19.1,Bajo,0.177236497,Productos de casa,172.3422,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2586.633
FDL04,19,Bajo,0.111830282,Congelados,105.4622,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,952.7598
FDH48,13.5,Bajo,0,Productos para hornear,84.654,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1211.756
FDD38,16.75,Regular,0.008204465,Enlatados,99.8674,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2342.9502
FDT47,,Regular,0.02439015,Panes,95.9068,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3207.8244
FDE41,9.195,Regular,0.064143995,Congelados,85.9566,OUT045,2002,,Sede 2,Supermercado Tipo1,1691.132
FDH19,19.35,Bajo,0.033275634,Carne,173.8738,OUT017,2007,,Sede 2,Supermercado Tipo1,2432.8332
FDW26,11.8,Regular,0.107662745,Diariamente,224.1772,OUT017,2007,,Sede 2,Supermercado Tipo1,2890.9036
FDW35,10.6,Bajo,0.01115195,Panes,40.6454,OUT017,2007,,Sede 2,Supermercado Tipo1,167.7816
FDQ55,13.65,Regular,0.013064516,Frutas y Vegetales,115.5834,OUT045,2002,,Sede 2,Supermercado Tipo1,1382.2008
FDV22,14.85,Regular,0.009954237,Snack,158.263,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2659.871
NCN29,,Bajo,0.021214364,Higiene,48.2034,OUT019,1985,Pequeño,Sede 1,Abarrotes,97.2068
FDQ26,13.5,Regular,0.067859568,Diariamente,60.1562,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1599.9174
FDV24,5.635,Bajo,0.103481775,Productos para hornear,150.005,OUT045,2002,,Sede 2,Supermercado Tipo1,1797.66
FDG50,7.405,Bajo,0.015358176,Enlatados,92.4146,OUT017,2007,,Sede 2,Supermercado Tipo1,1459.4336
NCF42,,Bajo,0.293066133,Productos de casa,177.0712,OUT019,1985,Pequeño,Sede 1,Abarrotes,351.5424
FDT46,11.35,Bajo,0.030981392,Snack,51.9008,OUT017,2007,,Sede 2,Supermercado Tipo1,708.4112
DRE49,,Bajo,0,Bebidas Suaves,153.8024,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7741.9224
FDV56,16.1,Regular,0.013623294,Frutas y Vegetales,109.3596,OUT045,2002,,Sede 2,Supermercado Tipo1,1186.4556
FDD32,17.7,Regular,0.041098734,Frutas y Vegetales,80.9276,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,487.3656
NCN19,13.1,Bajo,0.01209726,Otros,188.853,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3225.801
FDQ48,14.3,reg,0.034382602,Productos para hornear,96.5726,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2251.0698
FDW34,,Bajo,0.035406842,Snack,244.317,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,8262.578
NCS38,8.6,Bajo,0.090374342,Productos de casa,114.3176,OUT045,2002,,Sede 2,Supermercado Tipo1,1946.7992
FDL58,5.78,Regular,0.074451126,Snack,264.5568,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,6327.7632
FDY59,8.195,Bajo,0.031467128,Productos para hornear,91.8462,OUT045,2002,,Sede 2,Supermercado Tipo1,2313.655
FDZ03,13.65,Regular,0.078786674,Diariamente,184.824,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3355.632
FDP60,17.35,Bajo,0.056032247,Productos para hornear,102.3016,OUT045,2002,,Sede 2,Supermercado Tipo1,1619.2256
NCI30,20.25,Bajo,0.058935522,Productos de casa,246.646,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2463.46
FDO03,,Regular,0.064577332,Carne,230.5352,OUT019,1985,Pequeño,Sede 1,Abarrotes,687.1056
FDZ20,16.1,Bajo,0.034306962,Frutas y Vegetales,252.3356,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3815.034
FDQ31,,Regular,0.053586458,Frutas y Vegetales,89.7856,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,966.7416
FDY03,17.6,Regular,0.076431919,Carne,113.2202,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2025.3636
FDW45,18,Bajo,0.039090105,Snack,148.4418,OUT045,2002,,Sede 2,Supermercado Tipo1,4119.9704
NCO41,12.5,Bajo,0.031549131,Higiene,99.0384,OUT010,1998,,Sede 3,Abarrotes,197.0768
FDK16,9.065,Bajo,0.115233813,Congelados,94.4094,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2856.282
FDZ16,16.85,Regular,0.159825617,Congelados,195.5478,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4262.4516
NCD18,16,Bajo,0.073080167,Productos de casa,228.4668,OUT017,2007,,Sede 2,Supermercado Tipo1,2534.0348
FDF52,9.3,Bajo,0.066727717,Congelados,181.6292,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2371.5796
FDF09,6.215,Bajo,0.012146608,Frutas y Vegetales,37.9848,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,782.9808
FDW43,20.1,Regular,0.022552083,Frutas y Vegetales,226.6036,OUT017,2007,,Sede 2,Supermercado Tipo1,6831.108
FDU19,8.77,Regular,0.047036036,Frutas y Vegetales,170.5422,OUT017,2007,,Sede 2,Supermercado Tipo1,2759.0752
FDA50,16.25,Bajo,0.087158654,Diariamente,95.141,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2220.443
FDS48,15.15,Bajo,0.027756137,Productos para hornear,150.4708,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2106.5912
NCH07,13.15,Bajo,0.092589917,Productos de casa,159.5604,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1901.5248
NCK54,12.15,Bajo,0,Productos de casa,117.615,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1514.695
FDD53,,Bajo,0.077427883,Congelados,41.8454,OUT019,1985,Pequeño,Sede 1,Abarrotes,41.9454
FDV58,20.85,Bajo,0.121227447,Snack,197.5452,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4306.3944
FDI08,18.2,Regular,0.066284519,Frutas y Vegetales,247.2092,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3486.1288
FDD08,8.3,Bajo,0.03549838,Frutas y Vegetales,36.6506,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,455.4072
FDX34,6.195,Bajo,0.072131519,Snack,120.1098,OUT045,2002,,Sede 2,Supermercado Tipo1,2892.2352
FDX55,15.1,Bajo,0,Frutas y Vegetales,216.4166,OUT045,2002,,Sede 2,Supermercado Tipo1,2830.3158
NCS05,11.5,Bajo,0.021020616,Higiene,130.7942,OUT045,2002,,Sede 2,Supermercado Tipo1,2782.3782
FDL04,19,Bajo,0.111902259,Congelados,105.4622,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1905.5196
FDJ53,10.5,Bajo,0.071548187,Congelados,120.2098,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,602.549
FDB47,8.8,Bajo,0.071540443,Snack,210.6612,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2508.7344
NCS29,,Bajo,0.121765124,Higiene,264.1884,OUT019,1985,Pequeño,Sede 1,Abarrotes,264.9884
FDB33,17.75,Bajo,0.014609738,Frutas y Vegetales,160.4262,OUT045,2002,,Sede 2,Supermercado Tipo1,3182.524
FDL52,,Regular,0.080697998,Congelados,39.8506,OUT019,1985,Pequeño,Sede 1,Abarrotes,37.9506
FDB03,17.75,Regular,0.156802171,Diariamente,242.1538,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4326.3684
FDW20,20.75,Bajo,0.024144862,Frutas y Vegetales,123.373,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2093.941
FDT10,16.7,Regular,0.062297249,Snack,60.6562,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,592.562
FDK04,,Bajo,0.052058711,Congelados,55.5588,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1145.176
NCL07,13.85,Bajo,0.031402114,Otros,40.248,OUT045,2002,,Sede 2,Supermercado Tipo1,319.584
FDZ31,15.35,Regular,0.113217223,Frutas y Vegetales,191.1504,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1725.7536
FDE45,12.1,Bajo,0,Frutas y Vegetales,177.3002,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3044.7034
NCK54,12.15,Bajo,0,Productos de casa,118.515,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1398.18
DRE15,,Bajo,0.031139933,Diariamente,74.8012,OUT019,1985,Pequeño,Sede 1,Abarrotes,303.6048
NCQ38,16.35,Bajo,0.013363902,Otros,106.128,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1917.504
FDB08,,Bajo,0.030952737,Frutas y Vegetales,160.1578,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3048.6982
DRF49,7.27,Bajo,0.07136748,Bebidas Suaves,111.8518,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2277.036
DRC27,13.8,Bajo,0.058192802,Diariamente,246.9802,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5896.3248
FDB37,20.25,Regular,0.022976493,Productos para hornear,240.3538,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,4086.0146
FDS35,9.3,Bajo,0.111220521,Panes,65.7826,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,968.739
FDE47,14.15,Bajo,0.037967687,Starchy Foods,125.6046,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1618.5598
NCT53,,Bajo,0,Higiene,164.5526,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2302.3364
FDL14,8.115,Regular,0.032158866,Enlatados,154.8972,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1713.7692
FDP21,,Regular,0.045068892,Snack,190.8872,OUT019,1985,Pequeño,Sede 1,Abarrotes,945.436
NCV54,11.1,Bajo,0.033176087,Productos de casa,120.1124,OUT045,2002,,Sede 2,Supermercado Tipo1,1896.1984
NCO41,12.5,Bajo,0.018845298,Higiene,96.7384,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2759.0752
FDQ59,9.8,Regular,0.056375879,Panes,84.6908,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1006.6896
FDQ01,19.7,Regular,0.161356273,Enlatados,253.1014,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2805.0154
FDQ48,14.3,Regular,0.034605882,Productos para hornear,95.9726,OUT017,2007,,Sede 2,Supermercado Tipo1,2153.1972
FDP09,19.75,Bajo,0.033942546,Snack,213.5902,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,4460.1942
FDK55,18.5,Bajo,0.025740259,Carne,89.4172,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1605.9096
NCJ43,,Bajo,0.026938317,Productos de casa,174.1396,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4012.1108
FDI07,12.35,Regular,0.033754478,Carne,199.0426,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3361.6242
NCW41,,Bajo,0.015375557,Higiene,156.9604,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4278.4308
FDG33,5.365,Regular,0.140458316,Comida marina,169.7764,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3263.7516
NCO05,,Bajo,0.046333982,Higiene,97.2384,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2660.5368
FDH53,20.5,Regular,0,Congelados,82.8592,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,908.1512
FDR49,8.71,Bajo,0.139228412,Enlatados,49.5376,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1198.44
FDF33,,Bajo,0,Comida marina,109.4596,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1833.6132
FDQ51,16,Regular,0,Carne,48.1718,OUT017,2007,,Sede 2,Supermercado Tipo1,756.3488
FDZ38,17.6,Bajo,0.00799436,Diariamente,171.6422,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3793.7284
FDV52,20.7,Regular,0.121767168,Congelados,118.9466,OUT045,2002,,Sede 2,Supermercado Tipo1,353.5398
FDM50,13,Regular,0.030083482,Enlatados,61.922,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1557.972
FDV60,20.2,Regular,0.118025091,Productos para hornear,195.811,OUT017,2007,,Sede 2,Supermercado Tipo1,2553.343
FDG60,20.35,Bajo,0.060649213,Productos para hornear,232.7616,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2812.3392
FDN13,18.6,LF,0.151931742,Desayuno,101.1358,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1105.8938
